zpid,state,cityId,city,countyId,county,zipcode,longitude,latitude,yearBuilt,livingArea,heating,hasHeating,cooling,hasCooling
53327475,TX,23394,Abilene,1423,Taylor County,79602,-99.69706,32.428753,1981,2305,"['Central', 'Electric']",True,"['Central Air', 'Electric']",True
53327896,TX,23394,Abilene,1423,Taylor County,79606,-99.75552,32.39469,1975,2084,"['Central', 'Natural Gas']",True,"['Central Air', 'Electric']",True
53328055,TX,23394,Abilene,1423,Taylor County,79603,-99.76139,32.47381,1958,1428,['Central'],True,['Central Air'],True
53328738,TX,23394,Abilene,1423,Taylor County,79602,-99.74634,32.41021,1986,1750,"['Fireplace(s)', 'Natural Gas']",True,['Central Air'],True
53329281,TX,23394,Abilene,1423,Taylor County,79605,-99.801285,32.435024,1983,1054,"['Central', 'Electric']",True,"['Central Air', 'Electric']",True
53329758,TX,23394,Abilene,1423,Taylor County,79605,-99.74951,32.409588,1958,1334,"['Central', 'Natural Gas']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric']",True
53330028,TX,39752,Merkel,1423,Taylor County,79536,-100.014175,32.472176,1938,1485,"['Central', 'Electric']",True,"['Central Air', 'Electric']",True
53332530,TX,23394,Abilene,1423,Taylor County,79603,-99.77665,32.469322,1964,2352,"['Central', 'Natural Gas']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric']",True
53333330,TX,23394,Abilene,1423,Taylor County,79605,-99.78094,32.421818,1967,2896,['Central'],True,['Central Air'],True
53333546,TX,23394,Abilene,1423,Taylor County,79605,-99.78295,32.42648,1962,2643,"['Central', 'Natural Gas']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric']",True
53334071,TX,23394,Abilene,1423,Taylor County,79603,-99.75471,32.469875,1950,750,['Central'],True,"['Central Air', 'Electric']",True
53335312,TX,23394,Abilene,1423,Taylor County,79603,-99.7744,32.469437,1963,2118,['Central'],True,['Central Air'],True
53336098,TX,23394,Abilene,1423,Taylor County,79605,-99.75072,32.408173,1959,1260,"['Forced air', 'Gas']",True,['Central'],True
53337091,TX,23394,Abilene,1423,Taylor County,79601,-99.73708,32.462223,1925,1000,"['Natural Gas', 'Space Heater']",True,['Wall/Window Unit(s)'],True
53337172,TX,23394,Abilene,1423,Taylor County,79602,-99.71526,32.43106,1948,1128,"['Natural Gas', 'Wall Furnace']",True,"['Ceiling Fan(s)', 'Window Unit(s)']",True
53337371,TX,23394,Abilene,1423,Taylor County,79605,-99.752914,32.43717,1940,1061,"['Central', 'Natural Gas']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric']",True
53340271,TX,23394,Abilene,1423,Taylor County,79602,-99.73335,32.430428,1946,1216,"['Central', 'Natural Gas']",True,"['Central Air', 'Electric']",True
53340508,TX,23394,Abilene,1423,Taylor County,79602,-99.73519,32.42538,1941,1421,['Wall'],True,[],False
53341019,TX,23394,Abilene,1423,Taylor County,79606,-99.76505,32.382984,1979,2908,"['Central', 'Natural Gas']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric']",True
53341541,TX,23394,Abilene,1423,Taylor County,79605,-99.75279,32.44049,1926,1346,"['Central', 'Electric']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric']",True
53341997,TX,23394,Abilene,1423,Taylor County,79605,-99.75461,32.437187,1938,1140,"['Central', 'Natural Gas']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric', 'Window Unit(s)']",True
53342974,TX,23394,Abilene,1423,Taylor County,79602,-99.744064,32.436275,1937,1200,"['Central', 'Natural Gas']",True,"['Central Air', 'Electric']",True
53343394,TX,23394,Abilene,1423,Taylor County,79606,-99.76446,32.390507,1979,1739,"['Central', 'Electric']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric']",True
53343593,TX,23394,Abilene,1423,Taylor County,79602,-99.69809,32.43912,1985,1910,"['Central', 'Electric', 'Fireplace(s)']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric']",True
53344709,TX,23394,Abilene,1423,Taylor County,79606,-99.795456,32.423615,1981,1418,"['Central', 'Natural Gas']",True,"['Central Air', 'Electric']",True
53345256,TX,23394,Abilene,1423,Taylor County,79605,-99.7797,32.436764,1954,1200,"['Central', 'Natural Gas']",True,"['Central Air', 'Electric']",True
53346459,TX,23394,Abilene,1423,Taylor County,79603,-99.77522,32.473137,1966,2133,['Central'],True,['Central Air'],True
53346791,TX,23394,Abilene,1423,Taylor County,79606,-99.79676,32.421577,1978,1433,"['Central', 'Natural Gas']",True,"['Central Air', 'Electric']",True
53347412,TX,23394,Abilene,1423,Taylor County,79603,-99.768616,32.473633,1960,1923,"['Central', 'Natural Gas']",True,"['Ceiling Fan(s)', 'Electric']",True
53347659,TX,23394,Abilene,1423,Taylor County,79605,-99.78048,32.433933,1955,1809,"['Central', 'Natural Gas']",True,"['Ceiling Fan(s)', 'Window Unit(s)']",True
53347877,TX,23394,Abilene,1423,Taylor County,79605,-99.77648,32.41772,1965,1725,"['Central', 'Electric']",True,"['Central Air', 'Electric']",True
53348060,TX,23394,Abilene,1423,Taylor County,79605,-99.798836,32.425186,1980,1256,"['Central', 'Electric']",True,"['Central Air', 'Electric']",True
53348413,TX,23394,Abilene,1423,Taylor County,79603,-99.770386,32.47051,1963,1642,['Natural Gas'],True,['Central Air'],True
53348501,TX,23394,Abilene,1423,Taylor County,79603,-99.77368,32.472443,1975,1417,,,"['Central Air', 'Electric', 'Gas']",True
53348726,TX,23394,Abilene,1423,Taylor County,79605,-99.81187,32.44491,1983,868,"['Central', 'Electric']",True,"['Central Air', 'Electric']",True
53349113,TX,23394,Abilene,1423,Taylor County,79602,-99.746895,32.44584,1963,904,"['Floor Furnace', 'Wall Furnace']",True,"['Window Unit(s)', 'Wall Unit(s)', 'WallWindow Unit(s)']",True
53349372,TX,23394,Abilene,1423,Taylor County,79606,-99.77431,32.354347,1983,1340,['Forced air'],True,['Central'],True
53349506,TX,23394,Abilene,1423,Taylor County,79605,-99.77636,32.43517,1951,1500,"['Central', 'Natural Gas']",True,"['Central Air', 'Electric']",True
53349682,TX,23394,Abilene,1423,Taylor County,79606,-99.77336,32.354115,1983,1297,"['Central', 'Electric', 'Fireplace(s)']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric']",True
53349984,TX,23394,Abilene,1423,Taylor County,79606,-99.79439,32.421703,1980,1636,"['Central', 'Electric']",True,"['Central Air', 'Electric']",True
53350760,TX,23394,Abilene,1423,Taylor County,79605,-99.78927,32.445107,1958,1206,['Central'],True,['Central Air'],True
53351106,TX,23394,Abilene,1423,Taylor County,79606,-99.79522,32.358055,1997,1818,"['Central', 'Electric']",True,"['Central Air', 'Electric']",True
53389423,TX,38128,Dallas,978,Dallas County,75206,-96.768394,32.812546,1999,1849,"['Central', 'Electric']",True,"['Central Air', 'Gas']",True
53389449,TX,38128,Dallas,978,Dallas County,75219,-96.80534,32.814194,2000,2650,"['Central', 'Electric']",True,"['Central Air', 'Electric']",True
53389573,TX,38128,Dallas,978,Dallas County,75218,-96.72184,32.80555,1999,3307,"['Central', 'Natural Gas', 'Zoned']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric', 'Zoned']",True
53389887,TX,38128,Dallas,978,Dallas County,75228,-96.70384,32.811256,2000,2378,['Natural Gas'],True,['Central Air'],True
53389985,TX,38128,Dallas,978,Dallas County,75230,-96.77945,32.913452,2000,2903,"['Central', 'Natural Gas', 'Zoned']",True,"['Central Air', 'Electric', 'Zoned']",True
53390261,TX,38128,Dallas,978,Dallas County,75204,-96.7934,32.815094,1998,2020,"['Central', 'Natural Gas']",True,"['Central Air', 'Electric']",True
53390717,TX,38128,Dallas,978,Dallas County,75219,-96.80553,32.809982,1998,1348,"['Central', 'Electric']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric']",True
53416057,TX,44750,Coppell,978,Dallas County,75019,-96.999794,32.969307,2001,4628,"['Central', 'Natural Gas', 'Zoned']",True,"['Central Air', 'Electric', 'Zoned']",True
53436826,TX,18251,Garland,978,Dallas County,75044,-96.62389,32.957134,2002,4502,"['Central', 'Natural Gas', 'Zoned']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric', 'Zoned']",True
53438456,TX,18251,Garland,978,Dallas County,75044,-96.6309,32.98233,2001,4560,"['Central', 'Electric']",True,"['Attic Fan', 'Central Air', 'Ceiling Fan(s)', 'Electric']",True
53439707,TX,31821,Grand Prairie,978,Dallas County,75052,-97.03607,32.69631,2000,1681,"['Central', 'Electric', 'Fireplace(s)']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric', 'Roof Turbine(s)']",True
53439849,TX,31821,Grand Prairie,978,Dallas County,75052,-97.02605,32.66295,2000,2084,"['Central', 'Electric']",True,"['Central Air', 'Electric']",True
53440405,TX,18942,Lancaster,978,Dallas County,75146,-96.79394,32.59259,2001,4191,['Natural Gas'],True,['Central Air'],True
53440647,TX,12694,Mesquite,978,Dallas County,75181,-96.54674,32.75406,2001,2551,"['Central', 'Fireplace(s)', 'Heat Pump']",True,"['Central Air', 'Electric']",True
53440818,TX,12694,Mesquite,978,Dallas County,75149,-96.64159,32.766956,2000,3462,"['Central', 'Electric']",True,"['Central Air', 'Electric']",True
53466811,TX,7204,Spring,2983,Montgomery County,77382,-95.54055,30.173965,2000,4162,"['Forced air', 'Gas']",True,['Central'],True
53570384,TX,,Pattison,1467,Waller County,77423,-95.99367,29.815643,1974,2724,['Electric'],True,[],False
53571060,TX,236599,Hempstead,1467,Waller County,77445,-96.00406,30.04577,1994,1950,[],False,[],False
53575395,TX,,Waller,1467,Waller County,77484,-95.90832,30.178413,1976,1444,[],False,[],False
53577713,TX,11932,Hockley,1467,Waller County,77447,-95.81491,30.136776,2010,940,[],False,[],False
53579684,TX,,Hempstead,1467,Waller County,77445,-95.966324,30.169964,2003,3156,[],False,[],False
53580353,TX,11932,Hockley,1467,Waller County,77447,-95.808525,30.18311,1984,1447,[],False,[],False
53806021,TX,24733,Flower Mound,988,Denton County,75028,-97.075195,33.03763,1982,1829,"['Central', 'Electric']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric']",True
53808221,TX,55742,Highland Village,988,Denton County,75077,-97.06172,33.077923,1974,2180,['Forced air'],True,['Central'],True
53824079,TX,39420,Lewisville,988,Denton County,75067,-97.02676,33.013184,1985,1705,"['Central', 'Electric', 'Fireplace(s)']",True,['Electric'],True
53845274,TX,51547,Corinth,988,Denton County,76210,-97.049805,33.133297,1986,1810,"['Central', 'Natural Gas']",True,"['Central Air', 'Electric']",True
53853132,TX,55742,Highland Village,988,Denton County,75077,-97.05528,33.089176,1987,2808,"['Central', 'Natural Gas']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric']",True
53855257,TX,17321,Carrollton,988,Denton County,75007,-96.86937,33.022236,1985,2028,"['Central', 'Natural Gas']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric']",True
53857335,TX,39420,Lewisville,988,Denton County,75067,-97.01336,33.04421,1983,1118,"['Central', 'Electric', 'Heat Pump']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric', 'Heat Pump']",True
53858984,TX,39420,Lewisville,988,Denton County,75067,-97.01158,33.043118,1983,1469,"['Central', 'Electric']",True,"['Central Air', 'Electric']",True
53878403,TX,51547,Corinth,988,Denton County,76210,-97.084564,33.15762,1987,2167,"['Central', 'Natural Gas']",True,"['Central Air', 'Electric']",True
53885013,TX,17321,Carrollton,988,Denton County,75007,-96.880806,33.016975,1978,1996,"['Central', 'Natural Gas']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric']",True
53918718,TX,4351,Denton,988,Denton County,76207,-97.16919,33.23755,1989,2305,"['Central', 'Natural Gas']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric']",True
53924150,TX,39420,Lewisville,988,Denton County,75067,-97.008156,33.007004,1994,1806,"['Central', 'Natural Gas']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric']",True
53937459,TX,24733,Flower mound,988,Denton County,75028,-97.08026,33.04652,1991,2502,"['Central', 'Natural Gas']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric']",True
54006995,TX,24733,Flower Mound,988,Denton County,75028,-97.051315,33.015373,1993,2960,"['Central', 'Fireplace(s)', 'Natural Gas']",True,"['Attic Fan', 'Central Air', 'Ceiling Fan(s)', 'Electric']",True
54007331,TX,24733,Flower Mound,988,Denton County,75028,-97.055786,33.05083,1993,1821,"['Central', 'Fireplace(s)']",True,"['Attic Fan', 'Central Air', 'Ceiling Fan(s)']",True
54010640,TX,39420,Lewisville,988,Denton County,75067,-97.00372,33.013546,1996,1410,"['Central', 'Natural Gas']",True,"['Central Air', 'Electric']",True
54010937,TX,17321,Carrollton,988,Denton County,75007,-96.912506,33.01988,1995,3506,"['Central', 'Electric']",True,"['Central Air', 'Electric']",True
54011149,TX,24733,Flower Mound,988,Denton County,75022,-97.16654,33.06266,2001,6345,"['Central', 'Natural Gas']",True,"['Central Air', 'Electric']",True
54011213,TX,24733,Flower Mound,988,Denton County,75028,-97.052345,33.002274,1995,2358,"['Central', 'Natural Gas', 'Zoned']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric', 'Zoned']",True
54011272,TX,17321,Carrollton,988,Denton County,75010,-96.94019,33.016937,1996,2066,"['Central', 'Natural Gas']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric']",True
54011599,TX,38128,Dallas,988,Denton County,75287,-96.86266,32.995583,1999,3112,"['Central', 'Natural Gas']",True,"['Central Air', 'Electric']",True
54012103,TX,48046,Roanoke,988,Denton County,76262,-97.17309,33.005905,2000,5212,"['Central', 'Natural Gas', 'Zoned']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric', 'Zoned']",True
54012323,TX,48046,Trophy Club,988,Denton County,76262,-97.21281,33.005215,1999,1938,"['Central', 'Natural Gas']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric']",True
54012408,TX,51547,Corinth,988,Denton County,76210,-97.079414,33.139957,1999,3264,['Central'],True,['Central Air'],True
54012615,TX,4351,Denton,988,Denton County,76210,-97.10936,33.159206,1997,1445,['Central'],True,['Central Air'],True
54012865,TX,39420,Lewisville,988,Denton County,75067,-97.02419,33.02406,1999,1671,"['Central', 'Natural Gas']",True,"['Central Air', 'Electric']",True
54012956,TX,32532,Little Elm,988,Denton County,75068,-96.92676,33.170406,1999,1880,"['Central', 'Natural Gas']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric']",True
54013143,TX,24733,Flower Mound,988,Denton County,75022,-97.0908,33.023888,1998,3802,"['Central', 'Natural Gas']",True,"['Central Air', 'Electric']",True
54013319,TX,17321,Carrollton,988,Denton County,75007,-96.91654,33.005203,1999,4323,"['Central', 'Natural Gas']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric']",True
54013923,TX,24733,Flower Mound,988,Denton County,75028,-97.05756,33.0301,1999,3131,['Central'],True,['Central Air'],True
54014134,TX,47409,Roanoke,988,Denton County,76262,-97.230225,33.01133,1999,3116,"['Central', 'Electric']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric']",True
54014442,TX,17321,Carrollton,988,Denton County,75010,-96.93118,33.01323,1999,2689,,,"['Central Air', 'Ceiling Fan(s)', 'Electric', 'Gas']",True
54014861,TX,27398,The Colony,988,Denton County,75056,-96.91456,33.087982,1999,1982,"['Central', 'Natural Gas']",True,"['Central Air', 'Electric']",True
54015070,TX,24733,Flower Mound,988,Denton County,75022,-97.08946,33.032074,2002,3359,"['Central', 'Natural Gas']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric']",True
54015257,TX,4351,Denton,988,Denton County,76210,-97.145775,33.169647,1999,2105,"['Central', 'Electric']",True,"['Central Air', 'Electric']",True
54015363,TX,18208,Frisco,988,Denton County,75033,-96.869484,33.156445,2000,1958,"['Central', 'Fireplace(s)', 'Natural Gas']",True,"['Attic Fan', 'Central Air', 'Ceiling Fan(s)', 'Electric']",True
54015655,TX,24733,Flower Mound,988,Denton County,75028,-97.10106,33.053474,1999,3293,"['Central', 'Natural Gas', 'Zoned']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric', 'Zoned']",True
54015801,TX,51547,Corinth,988,Denton County,76210,-97.0582,33.141106,2000,1827,"['Central', 'Electric']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric']",True
54016058,TX,4351,Denton,988,Denton County,76210,-97.10812,33.176445,1999,2591,"['Central', 'Natural Gas', 'Other']",True,['Other'],True
54016466,TX,51547,Corinth,988,Denton County,76210,-97.08695,33.140568,1999,2640,"['Central', 'Natural Gas']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric', 'Window Unit(s)']",True
54016546,TX,4351,Denton,988,Denton County,76210,-97.091324,33.159714,1999,2715,"['Central', 'Natural Gas']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric']",True
54016789,TX,27398,The Colony,988,Denton County,75056,-96.862495,33.086468,1999,2694,['Central'],True,['Electric'],True
54017257,TX,18208,Frisco,988,Denton County,75034,-96.86921,33.151585,1999,2582,"['Central', 'Natural Gas']",True,"['Central Air', 'Electric']",True
54017364,TX,4351,Denton,988,Denton County,76210,-97.11805,33.140953,1999,1647,"['Central', 'Electric']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric']",True
54017620,TX,30108,Krum,988,Denton County,76249,-97.24145,33.2657,1999,2347,['Central'],True,['Central Air'],True
54017764,TX,28175,Argyle,988,Denton County,76226,-97.151764,33.099857,2000,3472,"['Central', 'Natural Gas']",True,"['Central Air', 'Zoned']",True
54018105,TX,4351,Denton,988,Denton County,76210,-97.11436,33.14839,2001,4002,['Natural Gas'],True,['Central Air'],True
54018690,TX,27398,The Colony,988,Denton County,75056,-96.89934,33.07328,1999,2992,['Natural Gas'],True,['Central Air'],True
54018842,TX,27398,The Colony,988,Denton County,75056,-96.86804,33.085255,2001,2404,"['Central', 'Natural Gas']",True,"['Central Air', 'Electric']",True
54019078,TX,17321,Carrollton,988,Denton County,75010,-96.93747,33.00914,1999,2178,"['Fireplace(s)', 'Natural Gas']",True,['Central Air'],True
54019419,TX,4351,Denton,988,Denton County,76207,-97.16649,33.239025,2001,1387,"['Central', 'Natural Gas']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric']",True
54019538,TX,51547,Corinth,988,Denton County,76210,-97.07932,33.14913,2003,2551,"['Central', 'Natural Gas']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric']",True
54020210,TX,4351,Denton,988,Denton County,76210,-97.115456,33.14316,2002,2611,"['Central', 'Natural Gas']",True,"['Central Air', 'Electric']",True
54020733,TX,4351,Denton,988,Denton County,76209,-97.0991,33.217373,1968,1561,"['Central', 'Electric']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric']",True
54021095,TX,4351,Denton,988,Denton County,76207,-97.13815,33.241627,1950,2200,"['Forced air', 'Gas']",True,['Central'],True
54021397,TX,17321,Carrollton,988,Denton County,75007,-96.87445,32.989388,1980,1869,['Other'],True,['Central'],True
54021687,TX,17321,Carrollton,988,Denton County,75007,-96.85957,32.988907,1980,1610,"['Central', 'Electric']",True,"['Central Air', 'Electric']",True
54021825,TX,17321,Carrollton,988,Denton County,75007,-96.90755,33.003098,1983,1522,"['Central', 'Electric', 'Other']",True,['Other'],True
54022027,TX,30108,Krum,988,Denton County,76249,-97.2412,33.261246,1961,1003,['Natural Gas'],True,['Ceiling Fan(s)'],True
54022180,TX,15265,Lake Dallas,988,Denton County,75065,-97.02856,33.1207,1964,1102,"['Central', 'Natural Gas']",True,"['Central Air', 'Electric']",True
54022594,TX,4351,Denton,988,Denton County,76205,-97.13207,33.170765,1989,4293,"['Central', 'Electric']",True,"['Central Air', 'Electric']",True
